DATE,HOUR,habitacion
2009-12-26,17:36:40.000097,television
2009-12-26,19:25:44.000049,television
2009-12-26,19:26:40.000027,baño
2009-12-26,19:29:18.000028,baño
2009-12-26,19:29:55.000044,television
2009-12-26,20:34:09.000098,television
2009-12-26,20:34:24.000065,cocina
2009-12-26,20:40:08.000032,cocina
2009-12-26,20:41:23.000029,television
2009-12-26,22:00:00.000075,television
2009-12-26,22:00:03.000093,salon
2009-12-26,22:04:14.000003,salon
2009-12-26,22:05:33.000070,baño
2009-12-26,22:13:04.000065,baño
2009-12-26,22:15:59.000004,dormitorio
2009-12-26,22:37:18.000007,dormitorio
2009-12-26,22:37:20.000089,baño
2009-12-26,22:39:16.000087,baño
2009-12-26,22:39:20.000014,dormitorio
2009-12-27,02:31:11.000014,dormitorio
2009-12-27,02:31:11.000059,baño
2009-12-27,02:33:15.000006,baño
2009-12-27,02:33:20.000038,dormitorio
2009-12-27,07:52:10.000058,dormitorio
2009-12-27,07:53:21.000038,baño
2009-12-27,07:55:02.000032,baño
2009-12-27,07:56:33.000060,dormitorio
2009-12-27,09:24:14.000098,dormitorio
2009-12-27,09:24:20.000053,salon
2009-12-27,09:26:19.000060,salon
2009-12-27,09:37:45.000015,baño
2009-12-27,09:48:06.000044,baño
2009-12-27,09:52:15.000066,cocina
2009-12-27,10:05:53.000041,cocina
2009-12-27,10:05:57.000084,baño
2009-12-27,10:28:02.000074,baño
2009-12-27,10:31:29.000074,salon
2009-12-27,11:43:01.000015,salon
2009-12-27,11:44:30.000021,baño
2009-12-27,11:49:35.000039,baño
2009-12-27,11:49:39.000036,dormitorio
2009-12-27,12:19:21.000022,dormitorio
2009-12-27,12:19:32.000002,cocina
2009-12-27,12:31:19.000001,cocina
2009-12-27,12:31:23.000065,baño
2009-12-27,12:34:32.000054,baño
2009-12-27,12:41:53.000016,salon
2009-12-27,13:09:14.000045,salon
2009-12-27,13:09:19.000063,baño
2009-12-27,13:12:42.000005,baño
2009-12-27,13:12:49.000010,cocina
2009-12-27,13:20:00.000049,cocina
2009-12-27,13:20:05.000023,salon
2009-12-27,14:37:14.000011,salon
2009-12-27,14:37:46.000053,baño
2009-12-27,14:48:08.000092,baño
2009-12-27,14:49:28.000095,television
2009-12-27,15:05:34.000068,television
2009-12-27,15:14:49.000010,cocina
2009-12-27,15:33:15.000093,cocina
2009-12-27,16:06:19.000028,baño
2009-12-27,16:14:49.000082,baño
2009-12-27,16:14:59.000060,dormitorio
2009-12-27,16:16:47.000092,dormitorio
2009-12-27,16:21:56.000029,television
2009-12-27,16:23:08.000084,television
2009-12-27,16:23:09.000064,salon
2009-12-27,16:54:24.000081,salon
2009-12-27,16:54:25.000031,television
2009-12-27,17:05:10.000005,television
2009-12-27,17:05:19.000056,baño
2009-12-27,17:09:45.000016,baño
2009-12-27,17:09:52.000002,cocina
2009-12-27,17:13:29.000084,cocina
2009-12-27,17:13:53.000046,salon
2009-12-27,18:31:56.000012,salon
2009-12-27,18:33:17.000008,cocina
2009-12-27,18:43:14.000062,cocina
2009-12-27,18:51:10.000020,baño
2009-12-27,19:01:38.000014,baño
2009-12-27,19:04:18.000058,television
2009-12-27,19:17:34.000084,television
2009-12-27,19:17:44.000034,baño
2009-12-27,19:21:50.000045,baño
2009-12-27,19:22:53.000040,salon
2009-12-27,19:24:30.000016,salon
2009-12-27,19:24:36.000071,cocina
2009-12-27,19:40:11.000094,cocina
2009-12-27,19:40:13.000075,salon
2009-12-27,19:45:13.000014,salon
2009-12-27,19:52:03.000010,television
2009-12-27,20:27:58.000019,television
2009-12-27,20:30:33.000081,cocina
2009-12-27,20:34:34.000007,cocina
2009-12-27,20:34:36.000096,salon
2009-12-27,20:53:22.000096,salon
2009-12-27,20:54:38.000067,baño
2009-12-27,21:05:55.000055,baño
2009-12-27,21:06:54.000002,television
2009-12-27,21:08:11.000025,television
2009-12-27,21:11:20.000060,salon
2009-12-27,22:29:39.000025,salon
2009-12-27,22:30:33.000013,baño
2009-12-27,22:33:11.000061,baño
2009-12-27,22:33:21.000029,dormitorio
2009-12-27,22:59:29.000044,dormitorio
2009-12-27,22:59:34.000038,baño
2009-12-27,23:01:41.000067,baño
2009-12-27,23:01:48.000004,dormitorio
2009-12-28,05:24:37.000050,dormitorio
2009-12-28,05:24:39.000038,baño
2009-12-28,05:29:18.000006,baño
2009-12-28,05:29:37.000017,dormitorio
2009-12-28,08:14:11.000048,dormitorio
2009-12-28,08:14:56.000046,baño
2009-12-28,08:16:51.000006,baño
2009-12-28,08:16:58.000088,salon
2009-12-28,08:19:47.000001,salon
2009-12-28,08:19:58.000086,dormitorio
2009-12-28,09:37:16.000015,dormitorio
2009-12-28,09:37:30.000032,salon
2009-12-28,09:41:24.000069,salon
2009-12-28,09:41:28.000022,cocina
2009-12-28,09:48:39.000022,cocina
2009-12-28,09:48:40.000048,salon
2009-12-28,09:50:06.000098,salon
2009-12-28,09:53:13.000005,baño
2009-12-28,09:55:08.000091,baño
2009-12-28,09:55:15.000037,cocina
2009-12-28,10:00:32.000018,cocina
2009-12-28,10:00:32.000097,salon
2009-12-28,10:03:52.000017,salon
2009-12-28,10:04:16.000084,cocina
2009-12-28,10:16:03.000046,cocina
2009-12-28,10:23:06.000060,salon
2009-12-28,10:31:01.000098,salon
2009-12-28,10:31:04.000089,cocina
2009-12-28,10:35:24.000063,cocina
2009-12-28,10:35:24.000065,salon
2009-12-28,10:37:26.000016,salon
2009-12-28,10:37:54.000005,cocina
2009-12-28,10:39:05.000027,cocina
2009-12-28,10:39:06.000077,salon
2009-12-28,10:55:23.000002,salon
2009-12-28,10:55:25.000022,cocina
2009-12-28,11:35:35.000056,cocina
2009-12-28,11:35:37.000004,salon
2009-12-28,12:04:08.000064,salon
2009-12-28,12:05:13.000057,baño
2009-12-28,12:31:03.000004,baño
2009-12-28,12:42:45.000082,dormitorio
2009-12-28,12:58:28.000084,dormitorio
2009-12-28,12:58:33.000003,baño
2009-12-28,13:04:07.000014,baño
2009-12-28,13:04:13.000050,dormitorio
2009-12-28,13:08:12.000078,dormitorio
2009-12-28,13:12:20.000093,cocina
2009-12-28,13:34:50.000046,cocina
2009-12-28,13:58:31.000097,salon
2009-12-28,14:04:53.000059,salon
2009-12-28,14:05:47.000085,cocina
2009-12-28,14:23:10.000053,cocina
2009-12-28,14:23:50.000017,baño
2009-12-28,14:28:40.000054,baño
2009-12-28,14:31:14.000073,salon
2009-12-28,15:05:20.000024,salon
2009-12-28,15:05:22.000078,cocina
2009-12-28,15:14:15.000037,cocina
2009-12-28,15:20:32.000058,baño
2009-12-28,15:24:35.000076,baño
2009-12-28,15:24:57.000027,television
2009-12-28,15:51:53.000002,television
2009-12-28,16:07:52.000046,dormitorio
2009-12-28,16:12:00.000094,dormitorio
2009-12-28,16:15:15.000036,cocina
2009-12-28,16:19:06.000051,cocina
2009-12-28,16:19:22.000006,television
2009-12-28,17:01:38.000058,television
2009-12-28,17:01:48.000009,baño
2009-12-28,17:06:57.000063,baño
2009-12-28,17:07:55.000033,dormitorio
2009-12-28,17:11:40.000026,dormitorio
2009-12-28,17:13:25.000057,cocina
2009-12-28,20:33:38.000060,cocina
2009-12-28,20:34:02.000072,television
2009-12-28,20:39:28.000011,television
2009-12-28,20:41:09.000037,cocina
2009-12-28,20:45:01.000079,cocina
2009-12-28,20:51:21.000031,television
2009-12-28,20:56:07.000057,television
2009-12-28,21:02:29.000064,baño
2009-12-28,21:05:25.000042,baño
2009-12-28,21:05:47.000062,salon
2009-12-28,21:16:32.000088,salon
2009-12-28,21:17:38.000016,baño
2009-12-28,21:24:06.000053,baño
2009-12-28,21:24:51.000076,dormitorio
2009-12-28,22:20:05.000051,dormitorio
2009-12-28,22:20:05.000095,baño
2009-12-28,22:22:31.000075,baño
2009-12-28,22:22:38.000044,dormitorio
2009-12-29,06:20:28.000064,dormitorio
2009-12-29,06:20:34.000012,baño
2009-12-29,06:23:09.000018,baño
2009-12-29,06:23:14.000033,dormitorio
2009-12-29,10:06:36.000012,dormitorio
2009-12-29,10:06:39.000063,baño
2009-12-29,10:08:03.000035,baño
2009-12-29,10:08:42.000066,salon
2009-12-29,10:10:39.000073,salon
2009-12-29,10:10:45.000016,cocina
2009-12-29,10:26:22.000083,cocina
2009-12-29,10:26:23.000067,salon
2009-12-29,10:33:58.000046,salon
2009-12-29,10:39:18.000086,dormitorio
2009-12-29,10:43:00.000022,dormitorio
2009-12-29,10:48:20.000060,cocina
2009-12-29,10:56:46.000005,cocina
2009-12-29,10:56:52.000013,baño
2009-12-29,11:05:02.000022,baño
2009-12-29,11:05:47.000072,dormitorio
2009-12-29,11:32:11.000052,dormitorio
2009-12-29,11:33:11.000038,cocina
2009-12-29,11:35:01.000062,cocina
2009-12-29,11:38:08.000084,salon
2009-12-29,11:47:17.000023,salon
2009-12-29,11:47:28.000020,baño
2009-12-29,11:50:10.000034,baño
2009-12-29,11:50:14.000088,salon
2009-12-29,12:00:57.000029,salon
2009-12-29,12:01:57.000026,baño
2009-12-29,12:03:21.000074,baño
2009-12-29,12:03:41.000084,salon
2009-12-29,12:16:47.000087,salon
2009-12-29,12:18:12.000067,television
2009-12-29,12:20:08.000047,television
2009-12-29,12:20:11.000036,salon
2009-12-29,14:55:53.000097,salon
2009-12-29,14:55:55.000030,cocina
2009-12-29,14:57:19.000080,cocina
2009-12-29,14:57:22,baño
2009-12-29,14:59:11.000032,baño
2009-12-29,15:00:24.000084,salon
2009-12-29,15:12:01.000014,salon
2009-12-29,15:12:22.000035,cocina
2009-12-29,15:15:53.000049,cocina
2009-12-29,15:20:12.000027,baño
2009-12-29,15:22:20.000040,baño
2009-12-29,15:23:05.000013,cocina
2009-12-29,15:32:18.000092,cocina
2009-12-29,15:43:27.000027,dormitorio
2009-12-29,15:51:22.000090,dormitorio
2009-12-29,15:56:54.000024,salon
2009-12-29,15:58:38.000057,salon
2009-12-29,16:05:52.000068,cocina
2009-12-29,16:58:10.000068,cocina
2009-12-29,17:03:25.000054,salon
2009-12-29,17:09:29.000016,salon
2009-12-29,17:09:33.000062,cocina
2009-12-29,17:19:18.000033,cocina
2009-12-29,17:20:58.000075,salon
2009-12-29,18:02:24.000010,salon
2009-12-29,18:07:57.000056,cocina
2009-12-29,18:29:22.000099,cocina
2009-12-29,18:35:54.000091,salon
2009-12-29,18:43:46,salon
2009-12-29,18:43:46.000082,cocina
2009-12-29,18:52:02.000052,cocina
2009-12-29,18:53:58.000078,salon
2009-12-29,19:18:12.000058,salon
2009-12-29,19:18:13.000039,television
2009-12-29,21:30:59.000033,television
2009-12-29,21:32:59.000070,cocina
2009-12-29,21:37:11.000095,cocina
2009-12-29,21:37:34.000060,salon
2009-12-29,21:42:45.000025,salon
2009-12-29,21:42:48.000045,cocina
2009-12-29,21:46:23.000072,cocina
2009-12-29,21:49:04.000087,baño
2009-12-29,22:10:24.000022,baño
2009-12-29,22:10:31.000013,dormitorio
2009-12-29,23:21:42.000044,dormitorio
2009-12-29,23:21:48.000005,baño
2009-12-29,23:24:08.000047,baño
2009-12-29,23:24:14.000082,dormitorio
2009-12-30,09:35:18.000082,dormitorio
2009-12-30,09:35:20.000050,baño
2009-12-30,09:42:31.000009,baño
2009-12-30,09:43:09.000078,cocina
2009-12-30,09:47:01.000095,cocina
2009-12-30,09:47:02.000040,salon
2009-12-30,09:50:04.000056,salon
2009-12-30,09:50:08.000038,cocina
2009-12-30,09:52:34.000085,cocina
2009-12-30,09:52:53.000066,salon
2009-12-30,09:54:25.000023,salon
2009-12-30,09:55:10.000072,cocina
2009-12-30,09:57:00.000087,cocina
2009-12-30,09:57:13.000058,salon
2009-12-30,10:43:52.000097,salon
2009-12-30,10:45:22.000004,baño
2009-12-30,10:51:19.000001,baño
2009-12-30,10:51:25.000012,dormitorio
2009-12-30,10:55:33.000050,dormitorio
2009-12-30,10:56:48.000004,cocina
2009-12-30,12:29:13.000064,cocina
2009-12-30,12:31:50.000050,salon
2009-12-30,12:40:57.000072,salon
2009-12-30,12:41:02.000005,baño
2009-12-30,12:43:25.000031,baño
2009-12-30,12:43:30,salon
2009-12-30,12:53:52.000058,salon
2009-12-30,12:53:58.000028,cocina
2009-12-30,12:59:11.000036,cocina
2009-12-30,13:04:18.000028,baño
2009-12-30,13:06:01.000043,baño
2009-12-30,13:08:20.000004,salon
2009-12-30,13:36:47.000008,salon
2009-12-30,13:47:09.000044,baño
2009-12-30,13:51:23.000088,baño
2009-12-30,13:51:28.000028,cocina
2009-12-30,14:00:58.000063,cocina
2009-12-30,14:02:04.000020,salon
2009-12-30,14:50:31.000052,salon
2009-12-30,14:50:33.000040,cocina
2009-12-30,14:56:17.000056,cocina
2009-12-30,14:56:18.000006,salon
2009-12-30,16:16:35.000044,salon
2009-12-30,17:16:57.000038,cocina
2009-12-30,17:19:09.000085,cocina
2009-12-30,17:20:23.000096,television
2009-12-30,17:29:14.000088,television
2009-12-30,17:30:10.000023,salon
2009-12-30,17:33:13.000088,salon
2009-12-30,17:35:33.000016,television
2009-12-30,17:57:08.000052,television
2009-12-30,17:57:17.000040,baño
2009-12-30,18:07:50.000078,baño
2009-12-30,18:08:04.000089,cocina
2009-12-30,18:20:39.000007,cocina
2009-12-30,18:28:28.000048,baño
2009-12-30,18:31:55.000010,baño
2009-12-30,18:33:07.000050,salon
2009-12-30,19:28:28.000061,salon
2009-12-30,19:31:04.000028,baño
2009-12-30,20:19:01.000014,baño
2009-12-30,20:19:18.000022,salon
2009-12-30,20:26:54.000007,salon
2009-12-30,20:27:34.000035,baño
2009-12-30,20:33:34.000003,baño
2009-12-30,20:33:41.000055,television
2009-12-30,20:38:04.000021,television
2009-12-30,20:53:20.000082,baño
2009-12-30,21:08:49.000050,baño
2009-12-30,21:09:06.000078,salon
2009-12-30,21:13:34.000009,salon
2009-12-30,21:14:55.000006,dormitorio
2009-12-30,22:20:42.000017,dormitorio
2009-12-30,22:21:02.000088,salon
2009-12-30,22:24:45.000099,salon
2009-12-30,22:25:07.000084,baño
2009-12-30,22:31:05,baño
2009-12-30,22:33:48.000044,dormitorio
2009-12-30,23:52:20.000020,dormitorio
2009-12-30,23:52:24.000016,baño
2009-12-30,23:58:35.000031,baño
2009-12-30,23:58:43.000082,dormitorio
2009-12-31,01:57:19.000047,dormitorio
2009-12-31,01:57:23.000043,baño
2009-12-31,02:08:29.000079,baño
2009-12-31,02:08:30.000026,dormitorio
2009-12-31,02:10:27.000080,dormitorio
2009-12-31,02:10:34.000052,baño
2009-12-31,02:12:42.000024,baño
2009-12-31,02:14:13.000021,dormitorio
2009-12-31,02:21:13.000016,dormitorio
2009-12-31,02:21:15.000068,baño
2009-12-31,02:27:16.000007,baño
2009-12-31,02:27:22.000068,dormitorio
2009-12-31,06:24:23.000014,dormitorio
2009-12-31,06:24:23.000063,baño
2009-12-31,06:26:00.000085,baño
2009-12-31,06:26:04.000011,dormitorio
2009-12-31,09:45:47,dormitorio
2009-12-31,09:45:57.000010,baño
2009-12-31,09:54:21.000038,baño
2009-12-31,09:54:30.000091,dormitorio
2009-12-31,09:57:32.000070,dormitorio
2009-12-31,10:04:53.000027,baño
2009-12-31,10:07:35.000050,baño
2009-12-31,10:07:41.000098,cocina
2009-12-31,10:34:19.000010,cocina
2009-12-31,10:34:21.000034,salon
2009-12-31,10:58:19.000012,salon
2009-12-31,11:20:59.000014,baño
2009-12-31,11:23:06.000024,baño
2009-12-31,11:23:11.000024,cocina
2009-12-31,11:39:29.000006,cocina
2009-12-31,11:39:41.000081,baño
2009-12-31,12:03:45.000077,baño
2009-12-31,12:03:52.000031,dormitorio
2009-12-31,12:16:39.000052,dormitorio
2009-12-31,12:19:01.000047,cocina
2009-12-31,12:33:37.000034,cocina
2009-12-31,12:47:59.000066,dormitorio
2009-12-31,12:50:01.000080,dormitorio
2009-12-31,12:50:05.000068,television
2009-12-31,12:52:29.000040,television
2009-12-31,12:52:30.000019,salon
2009-12-31,13:09:09.000055,salon
2009-12-31,13:09:15.000048,baño
2009-12-31,13:11:27.000098,baño
2009-12-31,13:14:18.000094,salon
2009-12-31,13:57:23.000084,salon
2009-12-31,13:57:26.000004,cocina
2009-12-31,14:11:27.000088,cocina
2009-12-31,14:11:29.000032,salon
2009-12-31,14:36:56.000084,salon
2009-12-31,14:37:25.000066,baño
2009-12-31,14:50:10.000077,baño
2009-12-31,14:50:20.000052,dormitorio
2009-12-31,15:09:04.000025,dormitorio
2009-12-31,15:12:32.000075,salon
2009-12-31,15:14:38.000016,salon
2009-12-31,15:18:40,baño
2009-12-31,15:20:59.000079,baño
2009-12-31,15:21:23.000081,cocina
2009-12-31,15:27:28.000049,cocina
2009-12-31,15:27:40.000039,television
2009-12-31,15:44:19.000094,television
2009-12-31,15:44:21.000041,dormitorio
2009-12-31,15:49:13.000053,dormitorio
2009-12-31,16:11:54.000032,baño
2009-12-31,16:13:54.000091,baño
2009-12-31,16:16:05.000066,salon
2009-12-31,17:30:34.000011,salon
2009-12-31,17:30:37.000098,cocina
2009-12-31,17:38:23.000026,cocina
2009-12-31,17:38:24.000038,salon
2009-12-31,17:57:08.000072,salon
2009-12-31,17:57:13.000013,baño
2009-12-31,18:02:26.000003,baño
2009-12-31,18:02:43.000055,cocina
2009-12-31,18:28:28.000088,cocina
2009-12-31,18:50:45.000042,salon
2009-12-31,19:39:24.000020,salon
2009-12-31,19:39:38.000063,baño
2009-12-31,19:42:07.000009,baño
2009-12-31,19:42:17.000053,television
2009-12-31,22:09:25.000004,television
2009-12-31,22:11:43.000040,cocina
2009-12-31,22:16:30.000098,cocina
2009-12-31,22:19:12.000037,salon
2009-12-31,22:21:46.000055,salon
2009-12-31,22:22:40.000074,baño
2009-12-31,22:47:11.000072,baño
2009-12-31,22:47:16.000087,dormitorio
2010-01-01,01:31:25.000058,dormitorio
2010-01-01,02:00:20.000070,salon
2010-01-01,02:07:17.000027,salon
2010-01-01,02:07:45.000037,dormitorio
2010-01-01,07:10:29.000050,dormitorio
2010-01-01,07:12:41.000056,baño
2010-01-01,07:44:33.000093,baño
2010-01-01,07:46:18.000054,salon
2010-01-01,07:48:21.000007,salon
2010-01-01,07:50:29.000098,cocina
2010-01-01,08:04:12.000016,cocina
2010-01-01,08:04:19.000054,baño
2010-01-01,08:29:04.000016,baño
2010-01-01,08:29:10.000040,dormitorio
2010-01-01,08:32:07.000075,dormitorio
2010-01-01,08:33:48.000018,baño
2010-01-01,08:36:17.000067,baño
2010-01-01,08:36:50.000050,television
2010-01-01,08:40:31.000065,television
2010-01-01,08:42:29.000030,cocina
2010-01-01,08:48:26.000048,cocina
2010-01-01,08:48:35.000080,baño
2010-01-01,09:00:45.000076,baño
2010-01-01,09:01:55.000031,salon
2010-01-01,09:05:32.000046,salon
2010-01-01,09:06:41.000065,cocina
2010-01-01,09:19:56.000095,cocina
2010-01-01,09:20:08.000080,salon
2010-01-01,09:56:28.000058,salon
2010-01-01,10:01:34.000078,baño
2010-01-01,10:07:34.000020,baño
2010-01-01,10:09:02.000014,salon
2010-01-01,11:44:09.000091,salon
2010-01-01,11:44:14.000027,baño
2010-01-01,11:50:07.000066,baño
2010-01-01,11:50:14.000012,cocina
2010-01-01,12:19:13.000082,cocina
2010-01-01,12:19:20.000064,salon
2010-01-01,12:33:55.000033,salon
2010-01-01,12:37:18.000092,television
2010-01-01,12:49:53.000058,television
2010-01-01,12:52:31.000003,baño
2010-01-01,12:59:25.000048,baño
2010-01-01,12:59:30.000050,dormitorio
2010-01-01,13:01:06.000088,dormitorio
2010-01-01,13:01:13.000056,baño
2010-01-01,13:05:16.000082,baño
2010-01-01,13:06:07.000040,dormitorio
2010-01-01,13:09:07.000003,dormitorio
2010-01-01,13:11:00.000028,baño
2010-01-01,13:22:37.000041,baño
2010-01-01,13:22:59.000074,television
2010-01-01,13:25:49.000011,television
2010-01-01,13:29:14.000037,dormitorio
2010-01-01,13:36:37.000073,dormitorio
2010-01-01,13:37:35.000074,cocina
2010-01-01,13:46:44.000076,cocina
2010-01-01,13:48:16.000066,television
2010-01-01,13:57:13.000006,television
2010-01-01,13:59:43.000035,baño
2010-01-01,14:01:13.000037,baño
2010-01-01,14:01:49.000069,television
2010-01-01,14:10:26.000027,television
2010-01-01,14:11:33.000064,baño
2010-01-01,14:16:38.000043,baño
2010-01-01,14:17:57.000033,television
2010-01-01,14:56:21.000090,television
2010-01-01,15:03:08.000045,baño
2010-01-01,15:07:53.000099,baño
2010-01-01,15:10:39.000026,television
2010-01-01,15:35:32.000010,television
2010-01-01,15:36:01.000085,baño
2010-01-01,15:41:29.000063,baño
2010-01-01,15:41:42.000096,television
2010-01-01,15:47:13.000015,television
2010-01-01,15:47:38.000035,baño
2010-01-01,15:53:24.000018,baño
2010-01-01,15:56:47.000079,television
2010-01-01,15:58:47.000025,television
2010-01-01,15:58:51.000056,salon
2010-01-01,16:00:54.000008,salon
2010-01-01,16:09:19.000031,baño
2010-01-01,16:26:01.000012,baño
2010-01-01,16:30:29.000013,salon
2010-01-01,16:55:40.000002,salon
2010-01-01,16:58:08.000048,baño
2010-01-01,17:02:11,baño
2010-01-01,17:05:30.000072,salon
2010-01-01,20:48:17.000088,salon
2010-01-01,20:52:00.000096,baño
2010-01-01,21:32:35.000019,baño
2010-01-01,21:33:47.000026,salon
2010-01-01,22:05:31.000012,salon
2010-01-01,22:06:16,baño
2010-01-01,22:09:04.000063,baño
2010-01-01,22:09:16.000088,dormitorio
2010-01-02,10:32:02.000088,dormitorio
2010-01-02,10:33:49.000037,salon
2010-01-02,10:35:34.000021,salon
2010-01-02,10:35:44.000013,cocina
2010-01-02,11:32:29.000088,cocina
2010-01-02,11:32:31.000002,salon
2010-01-02,11:55:51.000025,salon
2010-01-02,11:55:53.000082,cocina
2010-01-02,12:00:48.000067,cocina
2010-01-02,12:01:44.000029,baño
2010-01-02,12:04:45.000024,baño
2010-01-02,12:04:58.000036,television
2010-01-02,12:07:26.000053,television
2010-01-02,12:14:06.000055,baño
2010-01-02,12:25:09.000072,baño
2010-01-02,12:26:43.000044,cocina
2010-01-02,13:02:09.000070,cocina
2010-01-02,13:02:10.000088,salon
2010-01-02,13:40:26.000090,salon
2010-01-02,13:40:32.000024,baño
2010-01-02,13:42:45.000028,baño
2010-01-02,13:44:01.000080,salon
2010-01-02,14:00:10.000030,salon
2010-01-02,14:00:36.000090,baño
2010-01-02,14:04:54.000059,baño
2010-01-02,14:04:59.000004,dormitorio
2010-01-02,14:07:58.000003,dormitorio
2010-01-02,14:08:13.000026,salon
2010-01-02,14:32:44.000068,salon
2010-01-02,14:32:47.000062,cocina
2010-01-02,14:55:03.000050,cocina
2010-01-02,14:59:41.000067,television
2010-01-02,15:13:44.000022,television
2010-01-02,15:13:51.000096,cocina
2010-01-02,15:15:40.000029,cocina
2010-01-02,15:16:57.000027,salon
2010-01-02,15:38:43.000002,salon
2010-01-02,15:38:56.000008,dormitorio
2010-01-02,15:42:02.000076,dormitorio
2010-01-02,15:42:59.000073,salon
2010-01-02,16:05:20.000057,salon
2010-01-02,16:07:11.000045,cocina
2010-01-02,16:09:45.000069,cocina
2010-01-02,16:09:54.000028,salon
2010-01-02,16:34:53.000084,salon
2010-01-02,16:34:58.000079,baño
2010-01-02,16:36:01.000019,baño
2010-01-02,16:36:06.000082,cocina
2010-01-02,16:40:26.000060,cocina
2010-01-02,16:40:28.000009,salon
2010-01-02,16:49:02.000080,salon
2010-01-02,16:49:03.000099,television
2010-01-02,17:19:28.000078,television
2010-01-02,17:19:34.000020,baño
2010-01-02,17:21:12.000016,baño
2010-01-02,17:21:29.000048,cocina
2010-01-02,17:24:20.000090,cocina
2010-01-02,17:24:38.000082,television
2010-01-02,18:15:17.000093,television
2010-01-02,18:16:59.000019,cocina
2010-01-02,18:39:13.000052,cocina
2010-01-02,18:39:53.000056,television
2010-01-02,18:58:24.000047,television
2010-01-02,18:58:34.000026,cocina
2010-01-02,19:01:27.000016,cocina
2010-01-02,19:14:25.000032,television
2010-01-02,20:08:56.000078,television
2010-01-02,20:10:52.000046,baño
2010-01-02,20:17:30.000041,baño
2010-01-02,20:17:42.000065,television
2010-01-02,21:00:35.000060,television
2010-01-02,21:02:37.000008,salon
2010-01-02,21:10:47.000017,salon
2010-01-02,21:10:50.000044,cocina
2010-01-02,21:13:48.000003,cocina
2010-01-02,21:13:52.000031,salon
2010-01-02,21:15:03.000069,salon
2010-01-02,21:15:32.000047,baño
2010-01-02,21:29:23.000053,baño
2010-01-02,21:29:38.000082,dormitorio
2010-01-03,08:37:24.000066,dormitorio
2010-01-03,08:37:29.000025,baño
2010-01-03,08:39:20.000014,baño
2010-01-03,08:40:05.000073,salon
2010-01-03,09:02:04.000068,salon
2010-01-03,09:02:08.000026,cocina
2010-01-03,09:21:30.000098,cocina
2010-01-03,09:22:30.000099,baño
2010-01-03,09:28:03.000007,baño
2010-01-03,09:28:56.000036,cocina
2010-01-03,09:43:07.000089,cocina
2010-01-03,09:43:11.000066,baño
2010-01-03,10:05:28.000060,baño
2010-01-03,10:13:08.000069,dormitorio
2010-01-03,10:17:18.000020,dormitorio
2010-01-03,10:17:22.000061,baño
2010-01-03,10:28:33.000021,baño
2010-01-03,10:28:41.000025,salon
2010-01-03,10:30:05.000064,salon
2010-01-03,10:30:08.000092,cocina
2010-01-03,10:43:27.000040,cocina
2010-01-03,10:43:41.000099,dormitorio
2010-01-03,10:50:12.000019,dormitorio
2010-01-03,10:55:45.000064,baño
2010-01-03,11:04:23.000089,baño
2010-01-03,11:05:07.000074,cocina
2010-01-03,11:15:36.000076,cocina
2010-01-03,11:15:40.000073,salon
2010-01-03,11:18:01.000078,salon
2010-01-03,11:27:40.000026,dormitorio
2010-01-03,11:38:27.000004,dormitorio
2010-01-03,11:38:30.000037,baño
2010-01-03,11:54:55.000034,baño
2010-01-03,11:55:00.000023,dormitorio
2010-01-03,12:06:48.000061,dormitorio
2010-01-03,12:07:00.000060,salon
2010-01-03,12:09:42.000009,salon
2010-01-03,12:10:14.000048,baño
2010-01-03,12:17:51.000046,baño
2010-01-03,12:17:58.000036,dormitorio
2010-01-03,12:19:59.000033,dormitorio
2010-01-03,12:20:12.000059,salon
2010-01-03,12:35:16.000011,salon
2010-01-03,12:37:03.000033,dormitorio
2010-01-03,12:40:04.000032,dormitorio
2010-01-03,12:41:06.000032,salon
2010-01-03,12:54:15.000039,salon
2010-01-03,12:54:43.000001,baño
2010-01-03,12:57:22.000031,baño
2010-01-03,12:57:26.000082,cocina
2010-01-03,13:03:11.000081,cocina
2010-01-03,13:06:48.000018,salon
2010-01-03,13:29:09.000014,salon
2010-01-03,13:29:10.000026,cocina
2010-01-03,13:42:51.000027,cocina
2010-01-03,14:22:31.000075,salon
2010-01-03,14:28:11.000015,salon
2010-01-03,14:31:38.000045,cocina
2010-01-03,14:55:24.000032,cocina
2010-01-03,14:55:57.000037,television
2010-01-03,15:07:06.000002,television
2010-01-03,15:07:13.000038,cocina
2010-01-03,15:13:58.000007,cocina
2010-01-03,15:16:04.000016,television
2010-01-03,15:27:10.000047,television
2010-01-03,15:27:56.000030,cocina
2010-01-03,15:32:26.000060,cocina
2010-01-03,15:32:31.000060,salon
2010-01-03,15:34:03.000048,salon
2010-01-03,15:39:11.000080,television
2010-01-03,15:41:32.000086,television
2010-01-03,15:42:49.000054,cocina
2010-01-03,16:13:33.000048,cocina
2010-01-03,16:13:43.000002,dormitorio
2010-01-03,16:17:24.000088,dormitorio
2010-01-03,16:17:29.000008,salon
2010-01-03,16:21:16.000066,salon
2010-01-03,16:28:45.000040,baño
2010-01-03,16:36:39.000055,baño
2010-01-03,16:38:56.000077,salon
2010-01-03,16:45:09.000032,salon
2010-01-03,16:46:42.000075,dormitorio
2010-01-03,17:12:45.000049,dormitorio
